標的名稱,代碼,幣別,類型,成立日期,風險收益等級,配息頻率,淨值日期,淨值,三個月(%),六個月(%),一年(%),三年(%),成立以來(%),年化標準差,年化Sharpe,年化Beta,規模日期,基金規模,嘉實基金評等,備註
景順環球非投資等級債券基金(月配息)(本基金主要投資於符合美國Rule 144A 規定之私募性質債券，且基金之配息來源可能為本金，本基金非屬環境、社會、治理相關主題基金)(本投資標的於2023/7/1後不提供新契約連結),CTZ37-IVC02,美元,,2004/07/30,RR3,,2026/08/25,9.87,0.95,1.12,4.42,23.62,,3.03,0.3,0.94,9.87,144百萬,,正常狀態
貝萊德美元非投資等級債券基金A3股澳幣避險(月配息)(本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結),SHZM6-ML042,澳幣,,2011/03/04,RR3,,2026/08/25,10.1,1.28,1.4,4.39,23.59,,2.78,0.32,0.88,10.1,"2,902百萬",,正常狀態
貝萊德美元非投資等級債券基金A2股美元(本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結)*,SHZ81-ML058,美元,,1993/10/29,RR3,,2026/08/25,46.06,1.12,1.16,4.35,26.3,,2.79,0.32,0.89,46.06,"2,902百萬",,正常狀態
貝萊德亞洲老虎債券基金 A6 美元(月配息)(基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,SHZN1-ML045,美元,,2012/04/02,RR3,,2026/08/25,8.29,1.18,-0.39,4.34,24.42,,3.69,0.24,0.87,8.29,"2,067百萬",,正常狀態
利安資金越南基金A級別(美元),LIC28-LI002,美元,,2007/02/02,RR5,,2026/08/25,0.844,-3.98,-4.85,4.33,23.03,,22.1,0.07,0.94,0.844,139百萬,,正常狀態
聯博-優化短期非投資等級債券基金A2-美元(本基金主要投資於符合美國 Rule 144A規定之私募性質債券且基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),ALH33-AB123,美元,,2011/07/29,RR3,,2026/08/25,26.84,1.28,2.05,4.31,22.22,,1.95,0.45,0.61,26.84,"1,450百萬",,正常狀態
聯博-優化短期非投資等級債券基金AA(穩定月配息)-美元(本基金主要投資於符合美國 Rule 144A規定之私募性質債券且基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ALH34-AB124,美元,,2014/01/09,RR3,,2026/08/25,11.64,1.27,2.04,4.31,22.26,,1.99,0.44,0.62,11.64,"1,450百萬",,正常狀態
貝萊德亞洲老虎債券基金A2股(基金有相當比重投資於非投資等級之高風險債券),SHZG2-ML034,美元,,1996/02/02,RR3,,2026/08/25,45.3,1.16,-0.37,4.31,24.48,,3.68,0.24,0.88,45.3,"2,067百萬",,正常狀態
瑞銀(盧森堡)美元非投資等級債券基金(月配息)(本基金之配息來源可能為本金及本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結)*,SBZ79-UBS021,美元,,2010/01/15,RR3,,2026/08/24,74.37,1.68,1.64,4.3,25.34,,3.31,0.27,0.94,74.37,582百萬,,正常狀態
聯博-優化短期非投資等級債券基金AA(穩定月配息)-澳幣(本基金主要投資於符合美國 Rule 144A規定之私募性質債券且基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ALBN6-AB125,澳幣,,2014/01/14,RR3,,2026/08/25,10.98,1.45,2.27,4.29,19.71,,1.92,0.45,0.59,10.98,"1,450百萬",,正常狀態
貝萊德亞洲老虎債券基金A8股澳幣避險(月配息)(基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,SHZO1-ML053,澳幣,,2013/02/20,RR3,,2026/08/25,8.04,1.27,-0.19,4.29,21.72,,3.62,0.24,0.87,8.04,"2,067百萬",,正常狀態
聯博 - 全球非投資等級債券基金AA股(穩定月配息)(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ALB58-AB047,美元,,2014/01/09,RR3,,2026/08/25,7.39,1.26,1.36,4.28,26.15,,3.43,0.26,1.07,7.39,"11,944百萬",,正常狀態
聯博 - 全球非投資等級債券基金AA股 穩定月配(月配權)(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ALB58-AB075,美元,,2014/01/09,RR3,,2026/08/25,7.39,1.26,1.36,4.28,26.15,,3.43,0.26,1.07,7.39,"11,944百萬",,正常狀態
貝萊德美元非投資等級債券基金 A6 美元(月配息)(本基金主要投資於符合美國Rule 144A規定之私募性質債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,SHZN0-ML047,美元,,2012/02/01,RR3,,2026/08/25,4.29,1.12,1.09,4.26,26.1,,2.95,0.29,0.94,4.29,"2,902百萬",,正常狀態
聯博 - 美國收益基金AA股(穩定月配息)-南非幣避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,ALBB9-AB058,南非幣,,2014/03/13,RR3,,2026/08/25,58.19,1.4,0.22,4.25,27.11,,4.04,0.22,1.01,58.19,"20,055百萬",,正常狀態
聯博 - 美國收益基金AA股 穩定月配(月配權)-南非幣避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,ALBB9-AB080,南非幣,,2014/03/13,RR3,,2026/08/25,58.19,1.4,0.22,4.25,27.11,,4.04,0.22,1.01,58.19,"20,055百萬",,正常狀態
聯博 - 全球非投資等級債券基金A2股(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),ALZ45-AB006,美元,,2002/03/14,RR3,,2026/08/25,20.22,1.2,1.25,4.23,26.06,,3.38,0.25,1.05,20.22,"11,944百萬",,正常狀態
貝萊德美元非投資等級債券基金A3股美元(月配息)(本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結),SHZ98-ML041,美元,,2003/09/01,RR3,,2026/08/25,5.58,1,1.07,4.2,26.18,,2.68,0.32,0.85,5.58,"2,902百萬",,正常狀態
霸菱優先順位資產抵押債券基金-G類(月配息)-美元(本基金主要投資於非投資等級之高風險債券及符合美國Rule 144A規定之私募性質債券且基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PLB04-BR010,美元,,2018/10/01,RR3,,2026/08/25,75.52,1.58,1.63,4.15,25.26,,2.26,0.37,0.71,75.52,"3,288百萬",,正常狀態
聯博 - 全球非投資等級債券基金AA股(穩定月配息)-澳幣避險(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ALB59-AB053,澳幣,,2014/01/14,RR3,,2026/08/25,6.79,1.4,1.43,4.15,23.09,,3.26,0.26,1.01,6.79,"11,944百萬",,正常狀態
聯博 - 全球非投資等級債券基金AA股 穩定月配(月配權)-澳幣避險(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ALB59-AB076,澳幣,,2014/01/14,RR3,,2026/08/25,6.79,1.4,1.43,4.15,23.09,,3.26,0.26,1.01,6.79,"11,944百萬",,正常狀態
霸菱優先順位資產抵押債券基金-G類(累積)-美元(本基金主要投資於非投資等級之高風險債券及符合美國Rule 144A規定之私募性質債券且基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PLB05-BR009,美元,,2018/10/01,RR3,,2026/08/25,139.73,1.57,1.63,4.14,25.23,,2.25,0.37,0.7,139.73,"3,288百萬",,正常狀態
霸菱優先順位資產抵押債券基金-G類(月配息)-澳幣避險(本基金主要投資於非投資等級之高風險債券及符合美國Rule 144A規定之私募性質債券且基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PLB06-BR012,澳幣,,2018/10/01,RR3,,2026/08/25,73.57,1.74,1.85,4.12,22.82,,2.26,0.36,0.7,73.57,"3,288百萬",,正常狀態
霸菱優先順位資產抵押債券基金-G類(累積)-澳幣避險(本基金主要投資於非投資等級之高風險債券及符合美國Rule 144A規定之私募性質債券且基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PLB07-BR011,澳幣,,2018/10/01,RR3,,2026/08/25,130.66,1.73,1.84,4.1,22.72,,2.27,0.36,0.7,130.66,"3,288百萬",,正常狀態
東方匯理基金環球非投資等級債券 A 美元 (穩定月配息)(本基金主要投資於符合美國RULE 144A規定之私募性質債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PIZN5-PIN22,美元,,2017/06/06,RR3,,2026/08/25,20.36,1.63,0.51,4.03,27.01,,3.69,0.22,1.1,20.36,182百萬,,已下架但可原定期(不)定額
安盛環球基金-美國非投資等級債券基金T(月配息)-美元(本基金主要投資於符合美國Rule 144A規定之私募性質債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),AXA19-AX001,美元,,2013/01/18,RR3,,2026/08/25,79.37,1.79,1.94,4.02,24.48,,2.45,0.32,0.77,79.37,"2,624百萬",,正常狀態
聯博-全球非投資等級債券基金AA股(穩定月配)(月配息)-英鎊避險(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ALBG1-AB090,英鎊,,2014/05/19,RR3,,2026/08/25,6.85,1.17,1.09,4.01,24.7,,3.32,0.24,1.03,6.85,"11,944百萬",,正常狀態
聯博 - 全球非投資等級債券基金AT股(月配息)-澳幣避險(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),ALZV1-AB030,澳幣,,2010/06/08,RR3,,2026/08/25,10.03,1.36,1.46,4,22.97,,3.39,0.24,1.05,10.03,"11,944百萬",,正常狀態
聯博 - 全球非投資等級債券基金AT股(月配權)-澳幣避險(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),ALZV1-AB038,澳幣,,2010/06/08,RR3,,2026/08/25,10.03,1.36,1.46,4,22.97,,3.39,0.24,1.05,10.03,"11,944百萬",,正常狀態
東方匯理基金環球非投資等級債券 A 美元(本基金主要投資於符合美國RULE 144A規定之私募性質債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),PIZ80-PIN03,美元,,2004/06/18,RR3,,2026/08/25,159.84,1.62,0.5,3.97,26.98,,3.71,0.21,1.1,159.84,182百萬,,已下架但可原定期(不)定額
東方匯理基金環球非投資等級債券 A 美元 (月配息)(本基金主要投資於符合美國RULE 144A規定之私募性質債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PIZ78-PIN02,美元,,2007/03/01,RR3,,2026/08/25,30.79,1.61,0.51,3.97,27.01,,3.68,0.21,1.09,30.79,182百萬,,已下架但可原定期(不)定額
東方匯理基金環球非投資等級債券 A 澳幣避險 (穩定月配息)(本基金主要投資於符合美國RULE 144A規定之私募性質債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PIZC0-PIN14,澳幣,,2014/09/30,RR3,,2026/08/25,15.17,1.73,0.65,3.97,24.75,,3.74,0.21,1.11,15.17,182百萬,,已下架但可原定期(不)定額
M＆G收益優化基金A(月配息)F2-南非幣避險(本基金配息來源可能為本金)*,MMG63-PCA70,南非幣,,2021/09/23,RR3,,2026/08/25,104.4047,-0.37,-1.54,3.95,25.08,,4.55,0.17,1.1,104.4047,"7,840百萬",,正常狀態
霸菱成熟及新興市場非投資等級債券基金-G類美元(月配息)(本基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PLZ45-BR007,美元,,2022/12/02,RR3,,2026/08/25,7.43,1.63,1.38,3.94,26.86,,2.67,0.29,0.79,7.43,253百萬,,正常狀態
PIMCO全球非投資等級債券基金M股(月配息)(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),PIM43-DS041,美元,,2010/11/30,RR3,,2026/08/25,10.42,1.36,0.72,3.88,23.71,,2.97,0.26,0.93,10.42,"2,400百萬",,正常狀態
富達基金 - 全球優質債券基金A股(月配息)-美元避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,FTZW8-FD058,美元,,2014/01/10,RR2,,2026/08/25,8.356,1.14,0.02,3.8,23.46,,3.5,0.21,0.8,8.356,"4,396百萬",,正常狀態
富達全球優質債券基金A股C(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,FTZX0-FD064,美元,,2020/04/22,RR2,,2026/08/25,8.075,1.13,0.02,3.79,23.44,,3.5,0.21,0.8,8.075,"4,396百萬",,正常狀態
富達基金－美元現金基金A股-美元,FTZ55-FD059,美元,,1993/09/20,RR1,,2026/08/25,11.8351,0.92,1.78,3.79,14.3,,0.1,11.04,N/A,11.8351,"2,900百萬",,正常狀態
富達基金－美元現金基金A股(累計)-美元,FTZI1-FD060,美元,,2006/09/25,RR1,,2026/08/25,13.5392,0.92,1.77,3.79,14.3,,0.1,11.07,N/A,13.5392,"2,900百萬",,正常狀態
高盛基金III - 高盛投資級公司債基金X股對沖級別南非幣(月配息)(本基金之配息來源可能為本金)*,ANZN0-ING84,南非幣,,2019/10/08,RR2,,2026/08/25,2855.52,0.95,-0.71,3.77,23.93,,4.43,0.17,1.18,2855.52,"3,402百萬",,已下架但可原定期(不)定額
瀚亞投資- 優質公司債基金Azdmc1南非幣避險(穩定月配息)(本基金配息來源可能為本金)*,IOF41-PCA19,南非幣,,2013/04/02,RR2,,2026/08/25,10.479,0.58,-0.64,3.75,22.72,,4.02,0.18,1.05,10.479,"2,916百萬",,正常狀態
路博邁非投資等級債券基金-T 澳幣(月配息)(本基金配息來源可能為本金且主要投資於符合美國 Rule144A 規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結),NBT66-NB001,澳幣,,2013/06/27,RR3,,2026/08/25,5.14,1.45,1.11,3.75,20.49,,2.89,0.25,0.93,5.14,"1,724百萬",,正常狀態
法巴美元貨幣市場基金 C (美元),PAZ42-PV015,美元,,1990/03/27,RR1,,2026/08/24,262.4536,0.91,1.74,3.72,14.08,,0.1,10.41,N/A,262.453595,963百萬,,正常狀態
路博邁非投資等級債券基金-T 美元(月配息)(本基金配息來源可能為本金且主要投資於符合美國 Rule144A 規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結),NBT14-NB005,美元,,2012/10/31,RR3,,2026/08/25,5.52,1.15,0.82,3.63,22.75,,2.82,0.24,0.89,5.52,"1,724百萬",,正常狀態
瑞銀(盧森堡)美元基金,SBZ18-UBS003,美元,,1988/11/25,RR1,,2026/08/24,2157.16,0.87,1.62,3.59,13.59,,0.18,5.8,N/A,2157.16,"4,901百萬",,正常狀態
瑞銀(盧森堡)英鎊基金,SBZ19-UBS011,英鎊,,1988/11/25,RR1,,2026/08/24,974.28,0.89,1.72,3.57,13.32,,0.18,5.71,N/A,974.28,155百萬,,正常狀態
富達基金 - 全球消費品牌基金 - A(本基金非屬環境、社會、治理相關主題基金),FTZ65-FD005,歐元,,2000/09/01,RR4,,2026/08/25,98.67,0.44,5.88,3.56,21.98,,11.77,0.07,0.83,98.67,828百萬,,正常狀態
貝萊德美元儲備基金A2股,SHZ30-ML009,美元,,1993/11/30,RR1,,2026/08/25,187.2147,0.86,1.62,3.51,13.38,,0.12,8.55,N/A,187.2147,581百萬,,正常狀態
PIMCO美國非投資等級債券基金-M級類別(月配息)-美元(本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結),PIM44-DS099,美元,,2012/01/11,RR3,,2026/08/25,9.75,0.71,0.34,3.49,23.8,,2.9,0.22,0.9,9.75,"1,500百萬",,正常狀態
匯豐環球投資基金-環球高入息債券基金AM3H股澳幣計價(月配息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金，並無保證收益及配息)(本投資標的於2023/7/1後不提供新契約連結)*,HSZ35-HSB13,澳幣,,2012/09/05,RR3,,2026/08/25,7.154,1.2,0.17,3.46,19.5,,3.22,0.2,0.77,7.154,628百萬,,正常狀態
先機環球動態債券基金L類收益股(月配息)(美元)(基金之配息來源可能為本金)*,SGF68-SKD06,美元,,2007/01/16,RR2,,2026/08/25,10.6856,0.83,-1.24,3.43,15.65,,4.96,0.13,1.2,10.6856,260百萬,,已下架但可原定期(不)定額
先機環球動態債券基金L類累積股(美元)(基金之配息來源可能為本金)*,SGF31-SKD05,美元,,2002/04/17,RR2,,2026/08/25,28.3287,0.83,-1.25,3.43,15.64,,4.95,0.13,1.2,28.3287,260百萬,,已下架但可原定期(不)定額
高盛基金III - 高盛環球非投資等級債券基金X股對沖級別澳幣(月配息)(本基金之配息來源可能為本金且本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結)*,ANZC9-ING18,澳幣,,2012/08/22,RR3,,2026/08/25,96.8,1.25,1.1,3.41,19.97,,2.59,0.24,0.8,96.8,"1,468百萬",,正常狀態
高盛基金III - 高盛環球非投資等級債券基金X股對沖級別澳幣(月配權)(本基金之配息來源可能為本金且本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結)*,ANZC9-ING23,澳幣,,2012/08/22,RR3,,2026/08/25,96.8,1.25,1.1,3.41,19.97,,2.59,0.24,0.8,96.8,"1,468百萬",,正常狀態
安本-歐元非投資等級債券基金A股(月配息)-歐元(本投資標的於2023/7/1後不提供新契約連結)*,ANZ52-ABG08,歐元,,2000/11/13,RR3,,2026/08/25,5.3932,1.73,1.54,3.39,20.63,,3.3,0.19,0.94,5.3932,322百萬,,正常狀態
高盛基金III - 高盛環球非投資等級債券基金X股對沖級別美元(月配息)(本基金之配息來源可能為本金且本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結)*,ANZH5-ING55,美元,,2014/11/18,RR3,,2026/08/25,103.05,1.12,0.88,3.37,22.12,,2.61,0.23,0.81,103.05,"1,468百萬",,正常狀態
瀚亞投資- 美國非投資等級債券基金Andmc1紐幣避險(穩定月配息)(本基金配息來源可能為本金且主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結)*,IOF66-PCA27,紐幣,,2013/12/09,RR3,,2026/08/25,5.396,1.02,1.12,3.33,22.07,,2.84,0.21,0.88,5.396,370百萬,,已下架但可原定期(不)定額
摩根JPM環球債券收益基金A股(累計)-美元(本基金有相當比重投資於非投資等級之高風險債券)*,JFZL3-JF107,美元,,2014/06/02,RR3,,2026/08/25,147.33,1.13,0.92,3.32,19.58,,1.8,0.33,0.4,147.33,"14,237百萬",,正常狀態
摩根JPM環球債券收益基金A股(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,JFZL4-JF108,美元,,2014/12/19,RR3,,2026/08/25,7.6,1.2,0.94,3.31,19.54,,1.88,0.32,0.42,7.6,"14,237百萬",,正常狀態
安聯多元信用債券基金-AMg穩定月收總收益類股(穩定月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,TLZD7-DS076,美元,,2018/08/01,RR3,,2026/08/25,8.4866,0.97,0.11,3.28,19.19,,2.59,0.23,0.55,8.4866,747百萬,,正常狀態
法巴美元短期債券基金/月配 (美元)(基金之配息來源可能為本金),PAH16-PV023,美元,,1996/12/09,RR2,,2026/08/25,104.79,1.06,0.8,3.24,15.12,,1.67,0.34,0.42,104.79,153百萬,,正常狀態
法巴美元短期債券基金 C (美元),PAZ36-PV016,美元,,1990/03/30,RR2,,2026/08/25,543.67,1.07,0.8,3.24,15.11,,1.67,0.34,0.42,543.67,153百萬,,正常狀態
東方匯理基金策略收益債券A(累積)-歐元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,PIZ42-PIN30,歐元,,2003/04/01,RR2,,2026/08/25,11.66,0,0.17,3.19,9.48,,4.86,0.12,0.73,11.66,"2,186百萬",,正常狀態
Pimco總回報債券基金E股,PIM32-DS037,美元,,2005/10/10,RR2,,2026/08/25,11.81,0.92,-1.22,3.17,16.28,,4.65,0.12,1.24,11.81,"4,200百萬",,正常狀態
高盛基金III - 高盛亞洲債券基金X股美元(月配權)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,ANZ95-ING26,美元,,2010/10/01,RR3,,2026/08/25,55.09,0.63,-0.6,3.16,19.82,,3.12,0.18,0.73,55.09,154百萬,,正常狀態
高盛基金III - 高盛亞洲債券基金X股美元(月配息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,ANZ95-ING37,美元,,2010/10/01,RR3,,2026/08/25,55.09,0.63,-0.6,3.16,19.82,,3.12,0.18,0.73,55.09,154百萬,,正常狀態
安盛環球基金-歐洲房地產基金A-美元避險(本基金之配息來源可能為本金),AXA20-AX002,美元,,2014/03/17,RR4,,2026/08/25,178.06,2.4,-5.69,3.13,27.28,,20.99,0.05,1.34,178.06,350百萬,,正常狀態
路博邁投資基金 - NB策略收益基金A(月配息)-美元(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)*,NBTH0-NB022,美元,,2014/10/31,RR3,,2026/08/25,7.92,0.89,-0.61,3.09,21.02,,3.69,0.15,0.94,7.92,"7,824百萬",,正常狀態
富蘭克林坦伯頓全球投資系列-精選收益基金(Dis股)-月配息(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)*,FLZB5-FL037,美元,,2007/07/12,RR2,,2026/08/25,7.85,0.97,0.16,3.07,17.26,,2.7,0.2,0.67,7.85,604百萬,,正常狀態
瀚亞投資- 亞洲債券基金Adm(月配息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,IOF17-PCA16,美元,,2009/06/01,RR3,,2026/08/25,7.34,1.07,-0.34,3.06,21.78,,3.51,0.15,0.87,7.34,"2,424百萬",,正常狀態
東方匯理基金策略收益債券A(累積)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,PIZ40-PIN31,美元,,2003/04/01,RR2,,2026/08/25,13.61,0.59,-1.02,3.03,18.55,,3.82,0.14,1,13.61,"2,186百萬",,正常狀態
瑞銀(盧森堡)歐元非投資等級債券基金(本投資標的於2023/7/1後不提供新契約連結),SBZ42-UBS019,歐元,,1998/05/15,RR3,,2026/08/24,268.49,1.16,0.59,3.02,23.81,,3.49,0.15,0.89,268.49,"3,590百萬",,正常狀態
東方匯理基金策略收益債券 A 澳幣避險 (穩定月配息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,PIZC4-PIN29,澳幣,,2014/11/03,RR2,,2026/08/25,22.65,0.77,-0.83,3.01,16.29,,3.81,0.14,1,22.65,"2,186百萬",,正常狀態
東方匯理基金策略收益債券 A (月配息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,PIZ41-PIN04,美元,,2005/08/23,RR2,,2026/08/25,42.19,0.59,-1.03,3.01,18.61,,3.81,0.14,1,42.19,"2,186百萬",,正常狀態
高盛基金III - 高盛亞洲債券基金X股對沖級別澳幣(月配息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,ANZC7-ING19,澳幣,,2012/08/22,RR3,,2026/08/25,125.61,0.81,-0.44,3.01,17.52,,3.12,0.17,0.72,125.61,154百萬,,正常狀態
高盛基金III - 高盛亞洲債券基金X股對沖級別澳幣(月配權)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,ANZC7-ING24,澳幣,,2012/08/22,RR3,,2026/08/25,125.61,0.81,-0.44,3.01,17.52,,3.12,0.17,0.72,125.61,154百萬,,正常狀態
富蘭克林坦伯頓全球投資系列-美國政府基金(Dis股)-月配息(本基金之配息來源可能為本金)*,FLZ33-FL035,美元,,1991/02/28,RR2,,2026/08/25,7.07,0.59,-1.15,3.01,12.12,,3.91,0.13,1.05,7.07,667百萬,,正常狀態
東方匯理基金策略收益債券 A (穩定月配息) - 美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,PIZO5-PIN24,美元,,2017/06/06,RR2,,2026/08/25,27.32,0.6,-1.05,2.99,18.52,,3.86,0.13,1.01,27.32,"2,186百萬",,正常狀態
聯博 - 歐洲收益基金AA股(穩定月配息)-澳幣避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,ALB76-AB055,澳幣,,2014/01/14,RR3,,2026/08/25,9.6,0.86,-0.15,2.94,18.53,,3.68,0.14,0.84,9.6,"1,138百萬",,正常狀態
施羅德環球基金系列-環球收息債券A-固定月配息(美元)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)*,PYZR2-SD070,美元,,2016/11/30,RR2,,2026/08/25,84.9111,0.66,-0.23,2.9,23.2,,3.32,0.15,0.79,84.9111,"8,269百萬",,正常狀態
聯博 - 歐洲收益基金AA股(穩定月配息)-美元避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,ALB75-AB050,美元,,2014/01/14,RR3,,2026/08/25,10.1,0.64,-0.33,2.89,21.18,,3.6,0.14,0.82,10.1,"1,138百萬",,正常狀態
施羅德環球收息債券基金A(穩定月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)*,PYZA63-SD101,美元,,2024/09/18,RR2,,2026/08/25,90.6614,0.66,-0.23,2.89,N/A,,3.32,0.15,0.1,90.6614,"8,269百萬",,正常狀態
高盛基金III - 高盛環球非投資等級債券基金X股美元(月配息)(本基金之配息來源可能為本金且本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結)*,ANZ89-ING14,美元,,2010/07/09,RR3,,2026/08/25,37.95,1.21,0.38,2.88,23.58,,3.59,0.14,1.1,37.95,"1,468百萬",,正常狀態
高盛基金III - 高盛環球非投資等級債券基金X股美元(月配權)(本基金之配息來源可能為本金且本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結)*,ANZ89-ING20,美元,,2010/07/09,RR3,,2026/08/25,37.95,1.21,0.38,2.88,23.58,,3.59,0.14,1.1,37.95,"1,468百萬",,正常狀態
PIMCO全球實質回報債券基金-E級類別(累積)-美元,PIK19-DS106,美元,,2006/03/31,RR2,,2026/08/25,20.35,-0.2,-1.17,2.88,10,,3.95,0.12,0.93,20.35,"2,500百萬",,正常狀態
PIMCO全球投資級別債券基金E股(基金之配息來源可能為本金),PIM09-DS038,美元,,2008/04/30,RR2,,2026/08/25,12.53,0.79,-1.02,2.83,17.55,,4.58,0.11,1.18,12.53,"7,300百萬",,正常狀態
百達-智慧城市-R-美元,PIC26-PIT09,美元,,2010/05/12,RR3,,2026/08/25,236.45,0.74,2.43,2.8,28.42,,16,0.05,1.14,236.45,563百萬,,正常狀態
晉達美國股票基金,GSF01-IV005,美元,,2000/06/30,RR4,,2026/08/25,173.02,7.71,9.99,2.77,24.96,,16.96,0.05,1.03,173.02,109百萬,,正常狀態
美盛西方資產全球多重策略基金-A股累積(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),WEA09-LM001,美元,,2007/05/09,RR3,,2026/08/25,182.36,0.75,-0.47,2.74,16.9,,3.19,0.14,0.75,182.36,219百萬,,正常狀態
摩根JPM環球非投資等級債券基金A(累積)-歐元對沖(本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結),JFZ85-JF110,歐元,,2000/03/24,RR3,,2026/08/25,271.2,0.6,0.52,2.7,20.86,,2.33,0.18,0.74,271.2,"5,473百萬",,正常狀態
貝萊德環球非投資等級債券基金Hedged A2股(本投資標的於2023/7/1後不提供新契約連結),SHZ38-ML035,歐元,,2003/05/16,RR3,,2026/08/25,19.44,0.99,0.62,2.69,20,,3,0.14,0.95,19.44,"1,968百萬",,正常狀態
